number,idhere,targetname,H_mag,datetime_jd,e,a_au,incl_deg,Omega_deg,w_deg,M_deg
 26761 ,Stromboli          ,26761 Stromboli (2033 P-L),12.48,2460796.5,0.1666499667841961,4.002774314346679,3.542550799040222,223.2885559550832,228.7313145215377,324.8390120919118
 26929 ,1997 CE18          ,26929 (1997 CE18),13.5,2460796.5,0.27495639205621,3.999798471580421,9.017641865611957,154.3709800662336,192.923906565332,319.3152027190046
 27561 ,2000 KJ1           ,27561 (2000 KJ1),12.46,2460796.5,0.2000843842984105,3.978205698383705,5.556369635039967,141.5266832673745,216.1060792653255,323.5205625599103
 28918 ,2000 QF21          ,28918 (2000 QF21),12.61,2460796.5,0.1339750654316595,3.963119066081859,6.826709160750635,168.4386911220871,328.8401737569478,268.0290167836136
 29053 ,Muskau             ,29053 Muskau (4466 T-2),13.88,2460796.5,0.07450468237228842,3.930749975623517,2.304626204485041,72.24147346804028,56.34392180866302,106.4300150576916
 29433 ,1997 HC3           ,29433 (1997 HC3),13.04,2460796.5,0.06215128751459173,3.932379839029724,4.837079177308281,197.1262713604087,315.7008440914599,250.5338887552051
 29591 ,1998 FK121         ,29591 (1998 FK121),13.17,2460796.5,0.1303603006527057,3.960517501079591,5.605574364019595,39.86053790273351,269.3108812305142,46.81863599095368
 29944 ,1999 JF80          ,29944 (1999 JF80),12.51,2460796.5,0.1779512093883052,3.945244783044845,13.63262544991498,114.1549545572469,167.3224088823611,75.02973626420776
 29973 ,1999 LP7           ,29973 (1999 LP7),13.8,2460796.5,0.16592167293646,3.979076809514733,2.804569127937154,181.3538826846492,108.0334883613538,55.56861368841594
 30435 ,Slyusarev          ,30435 Slyusarev (2000 LB29),13.43,2460796.5,0.2341679450291273,3.952344876441569,3.098272651654745,195.5962096458725,102.7709422088712,69.62341466185558
 30764 ,1981 EK47          ,30764 (1981 EK47),13.77,2460796.5,0.1309103522232907,3.963508815321045,1.963090871302779,236.4319165124332,288.8058318050357,217.4152578267701
 31020 ,Skarupa            ,31020 Skarupa (1996 FP1),13.21,2460796.5,0.1193430910669214,3.982789436878202,3.469108853995448,1.591891495166629,179.7414798176571,220.3438896275985
 31097 ,Nucciomula         ,31097 Nucciomula (1997 JM11),13.09,2460796.5,0.1053517694758246,3.959836239060619,2.708172228639414,97.2528322131997,71.44863727954875,248.8227766123761
 31284 ,1998 FN48          ,31284 (1998 FN48),13.02,2460796.5,0.1446107106922018,3.956794190325673,7.733924883808482,331.1758147119862,289.4703365300649,96.27704946163102
 31338 ,Lipperhey          ,31338 Lipperhey (1998 HX147),13.44,2460796.5,0.05808108389109345,3.973718726977892,9.570384808580938,53.22175716611927,161.0406130191775,162.9632022862554
 31817 ,1999 RK134         ,31817 (1999 RK134),12.04,2460796.5,0.1484116029347929,3.990076246957612,6.274490800931,270.2564008216866,189.7127331331558,336.8809635333631
 32395 ,2000 QV213         ,32395 (2000 QV213),12.44,2460796.5,0.1405434035886031,3.984318655323778,5.369392020072602,351.066131496936,165.8270994929413,231.6921652563591
 32455 ,2000 SW60          ,32455 (2000 SW60),13.16,2460796.5,0.1649428796103341,3.965919589730317,8.95045449723313,12.45938398148872,115.530342307955,294.5210708709318
 32460 ,2000 SY92          ,32460 (2000 SY92),12.28,2460796.5,0.3087920089742314,3.959548798728142,11.00347901590334,262.1582579353345,172.4180399998705,358.5137599284677
 32542 ,2001 QK7           ,32542 (2001 QK7),13.17,2460796.5,0.07238847741777929,3.954096141564858,1.190875607104148,163.2557799451227,190.6103147690209,342.6142398376236
 32724 ,Woerlitz           ,32724 Woerlitz (4029 T-3),13.69,2460796.5,0.1405861522110141,3.942498439513099,9.910253441999135,56.6560706607754,59.38860046038047,295.0490885724944
 33753 ,1999 RW42          ,33753 (1999 RW42),12.48,2460796.5,0.2274580596868193,3.964743158429596,8.211189363183612,135.9852592188098,258.8451971950688,51.90958582029273
 34919 ,Imelda             ,34919 Imelda (4710 P-L),14.07,2460796.5,0.2300074920393502,3.977277119584202,6.598217870790364,16.22060353660472,41.1042785565669,17.38863941943733
 35016 ,1981 EC7           ,35016 (1981 EC7),13.7,2460796.5,0.1175745359640161,3.947069684442939,7.840462851155678,307.2773419262132,207.1703246264917,248.2579847541136
 35630 ,1998 KQ23          ,35630 (1998 KQ23),12.99,2460796.5,0.1261738805735737,3.951740066049795,9.967253762252255,93.13728698388744,116.4144027685316,167.2243865910997
 36182 ,Montigiani         ,36182 Montigiani (1999 TY12),13.4,2460796.5,0.2081161638229461,3.980320757795709,4.472717838789579,55.2224905093057,318.649871939207,76.97987464580446
 36274 ,2000 AV107         ,36274 (2000 AV107),12.36,2460796.5,0.1666174097776673,3.982965826846805,15.57310905115761,109.5126280376559,183.2401896171215,223.3508580525819
 36941 ,2000 SV239         ,36941 (2000 SV239),13.75,2460796.5,0.1266660276998717,3.965011062566695,0.7868322483832442,14.34658989649018,59.85979417367655,13.87423509258618
 37155 ,2000 VD59          ,37155 (2000 VD59),13.31,2460796.5,0.1467110209533956,3.976812130007721,7.695641058265688,312.9788568172772,115.2725238188975,31.72412085014676
 37452 ,Spirit             ,37452 Spirit (4282 P-L),14.3,2460796.5,0.2232343550040946,3.956384995975194,8.251087975871512,351.9774488754164,47.15242299949075,47.88939038693493
 37578 ,1990 RY2           ,37578 (1990 RY2),13.22,2460796.5,0.2634636946987712,3.938044545865302,2.344372784605183,277.6729506007697,68.836941182538,171.1261406565894
 37590 ,1991 RA14          ,37590 (1991 RA14),13.13,2460796.5,0.268069256763839,3.942959001629186,7.842556159073402,338.3750906818827,36.12689503973598,96.4027804827738
 38046 ,Krasnoyarsk        ,38046 Krasnoyarsk (1998 SW144),13.26,2460796.5,0.2115059667427831,3.95449461843264,3.010380150852554,23.25096046687394,295.3197877634642,180.6498374650082
 38292 ,1999 RA77          ,38292 (1999 RA77),13.87,2460796.5,0.2622582827211926,3.951751346938564,4.836834090776605,106.4018392081362,307.341222804694,63.38267609930818
 38470 ,Deleflie           ,38470 Deleflie (1999 TL36),13.44,2460796.5,0.2088203753915486,3.974464115791872,8.63948018363342,40.83763440456642,330.7313922688968,86.30614886018815
 38553 ,1999 VU68          ,38553 (1999 VU68),14.17,2460796.5,0.250238199380242,3.924450560287763,0.7069764116487247,159.8095106421276,199.6240121622099,133.4306738419049
 38579 ,1999 XM15          ,38579 (1999 XM15),13.36,2460796.5,0.1953619758984207,3.978048392873453,2.657579512210543,329.8012086562946,52.46162020547075,110.0993645942321
 38613 ,2000 AV110         ,38613 (2000 AV110),12.23,2460796.5,0.1362757310944221,3.961983187710255,15.18887256769036,260.5953504261852,26.87544211904918,253.4137148803262
 38684 ,Velehrad           ,38684 Velehrad (2000 QK9),13.49,2460796.5,0.1974820102380055,3.959388067277084,1.567047139697591,281.2706741345486,168.2850618117799,331.5133963028526
 38701 ,2000 QB66          ,38701 (2000 QB66),12.2,2460796.5,0.140331302595529,3.96027022260125,9.876098208258025,96.66524145658364,46.24642177714897,275.471687231225
 38709 ,2000 QO90          ,38709 (2000 QO90),13.16,2460796.5,0.2623097279969016,3.950757302152283,4.715225222409741,265.737172680064,187.2999997003083,335.2772568525258
 38830 ,Biets              ,38830 Biets (2000 RK99),13.01,2460796.5,0.1883613765005914,3.94519431089457,14.94720579169829,235.920489444059,215.2882475142597,343.9877990653692
 39266 ,2001 AT2           ,39266 (2001 AT2),12.66,2460796.5,0.2484890966749696,3.967657449945901,7.037202968175975,105.1239108301273,189.2470308575984,230.7256440070123
 39282 ,2001 BM36          ,39282 (2001 BM36),12.38,2460796.5,0.1809431067075825,3.958930705335233,6.885521708612486,278.3505979828298,356.459005187195,255.4085013464427
 39294 ,2001 DB33          ,39294 (2001 DB33),12.39,2460796.5,0.06542466219600454,3.945062267417758,12.09072107377636,128.4683210453698,52.29018736133005,357.022869901046
 39301 ,2001 OB100         ,39301 (2001 OB100),13.02,2460796.5,0.2219693475518773,4.000700710680364,3.333906089444484,115.5438282369037,234.7288979158321,327.8296726171722
 39382 ,Opportunity        ,39382 Opportunity (2696 P-L),14.48,2460796.5,0.1955268325287978,3.988370620746588,2.901878728697113,128.5698643457227,294.834652361657,47.11369678291371
 39405 ,Mosigkau           ,39405 Mosigkau (1063 T-1),13.37,2460796.5,0.2212546612856154,3.953722654074359,1.750600810313869,246.2078225868564,64.91378985637363,194.1934006609093
 39415 ,Janeausten         ,39415 Janeausten (4231 T-1),13.3,2460796.5,0.2019635453726515,3.941213395837208,2.382080101766983,123.4308995828323,162.4984339208673,265.1736198780885
 39427 ,Charlottebronte    ,39427 Charlottebronte (3360 T-2),12.77,2460796.5,0.180776328471567,3.985528085033635,3.860082690594481,68.36997371701429,240.1388087373085,218.7259296155902
 40227 ,Tahiti             ,40227 Tahiti (1998 SR145),12.97,2460796.5,0.2420711636657515,3.948058774013583,10.33181069768783,35.28963649665817,291.1101077506173,176.5574787661264
 40238 ,1998 VR13          ,40238 (1998 VR13),13.23,2460796.5,0.230087995028918,4.017472280970984,4.905241282524829,5.918474754107768,0.07172140146324527,128.52382038882
 40246 ,1998 WV18          ,40246 (1998 WV18),12.28,2460796.5,0.1415786930359492,3.940730311085415,11.2818531251652,243.4320809630891,306.7645024011704,21.16680941162111
 41278 ,1999 XA90          ,41278 (1999 XA90),13.12,2460796.5,0.1251701153221199,3.961705937480264,7.985434686794099,258.1318492054806,304.2608620341985,350.7053486752058
 41283 ,1999 XM99          ,41283 (1999 XM99),12.41,2460796.5,0.2116243451999248,3.967222294149473,11.5999221057058,84.93411810055994,273.5347049764258,147.0316702157022
 41351 ,2000 AS27          ,41351 (2000 AS27),13.04,2460796.5,0.02823982804792129,3.919074332255637,5.851914783082039,51.56460629982215,108.8487905587942,39.69471396183593
 41365 ,2000 AO98          ,41365 (2000 AO98),12.7,2460796.5,0.2277994785587587,3.973554053772685,9.259745489560158,168.1531238644091,200.2718370267613,89.13412316368279
 41419 ,2000 AW234         ,41419 (2000 AW234),13.44,2460796.5,0.06105224768975873,3.935052631759967,3.612857972863758,165.4458602778073,355.3322447061315,39.8028176804908
 41488 ,Sindbad            ,41488 Sindbad (2000 QE71),12.63,2460796.5,0.153470994555867,3.945775933895649,9.62108390074914,148.5144609158531,311.9188246233041,315.6529619464433
 42167 ,2001 CR13          ,42167 (2001 CR13),13.31,2460796.5,0.1362660288396545,3.954324871544352,5.570642813748726,100.013885908709,118.8772474774133,309.8675884847651
 42190 ,2001 CM36          ,42190 (2001 CM36),13.21,2460796.5,0.09773508450402792,3.94426601423845,9.254906773671514,40.15595918793029,182.7181853174121,333.371778794693
 42237 ,2001 EG21          ,42237 (2001 EG21),12.46,2460796.5,0.1275433560940036,3.972818622665427,9.039882452759981,199.4528244916347,108.5700909651538,250.6947571376823
 43818 ,1992 ET32          ,43818 (1992 ET32),14.0,2460796.5,0.129283527866006,3.992409213508771,2.43306297600849,245.6858502382734,298.6931983508148,55.49651090998601
 43940 ,1996 XY5           ,43940 (1996 XY5),12.77,2460796.5,0.2311461091115049,3.948888537678628,6.492293300534185,86.41178750677763,300.1674672243969,269.3995927840712
 44549 ,1999 BH13          ,44549 (1999 BH13),13.0,2460796.5,0.08517180629891986,3.988259486272531,4.485241231672652,159.1165742312304,313.476799534282,134.1098318054039
 45739 ,2000 HR25          ,45739 (2000 HR25),12.78,2460796.5,0.3186819731394145,3.994835544705047,7.359493466401533,37.27710107103967,338.1736878467083,268.5595751273285
 45850 ,2000 SH209         ,45850 (2000 SH209),12.67,2460796.5,0.09974359012239266,3.956081054331583,10.28700884621309,129.9526004974162,347.4813901673554,317.9375754082047
 45862 ,2000 UQ51          ,45862 (2000 UQ51),14.11,2460796.5,0.167244808945186,3.984545811192513,3.149577171267507,179.1447661649296,216.2473856865701,46.19114712447084
 46302 ,2001 OG13          ,46302 (2001 OG13),12.72,2460796.5,0.2307934565900411,3.959180366978753,3.826564674578651,7.062758698811836,296.0432874144356,17.82282572572061
 46629 ,1994 PS38          ,46629 (1994 PS38),13.25,2460796.5,0.2454816818069437,3.953310595015669,1.696422796106179,303.780271542803,46.21108385121896,311.7969622911881
 47907 ,2000 GT71          ,47907 (2000 GT71),12.86,2460796.5,0.2919243754825582,3.966542737137272,1.744850586768839,94.35583954733295,265.3697285701707,299.963105078315
 47941 ,2000 HU61          ,47941 (2000 HU61),13.38,2460796.5,0.1286273470760706,3.970476031975763,2.812768154203737,196.6345037391134,157.6173894080677,292.0125408406802
 48342 ,2002 PQ51          ,48342 (2002 PQ51),13.39,2460796.5,0.1886735848341118,3.930070775639255,3.393392068614465,358.4029750248625,348.3022375829485,302.7163389528779
 48529 ,von Wrangel        ,48529 von Wrangel (1993 OV10),14.15,2460796.5,0.2342923615113243,3.976908204361371,2.171755454419952,253.0535862264155,74.37489000816821,340.1298775028562
 48881 ,1998 HS136         ,48881 (1998 HS136),12.73,2460796.5,0.06864518349847122,3.991796144177793,11.3367183788711,35.86570351768934,234.9264823543175,69.61576181875253
 51178 ,Geraintjones       ,51178 Geraintjones (2000 HX70),12.73,2460796.5,0.2348816658825063,3.959644419596571,10.06016739216246,78.58965758116793,282.3719032476622,312.8602076586235
 51284 ,2000 KE9           ,51284 (2000 KE9),14.17,2460796.5,0.2671787734697826,3.930204173926976,3.02201399209984,211.3323093136833,107.2318282504921,9.97814018216061
 51298 ,2000 KY51          ,51298 (2000 KY51),13.15,2460796.5,0.2118294024143217,3.984405866949393,3.26182185885611,350.6222643524409,356.8808329799757,311.3620041199731
 51349 ,2000 QQ173         ,51349 (2000 QQ173),13.14,2460796.5,0.1412580848663288,3.942194986802377,10.48382413379624,291.2831983679139,288.5221289927874,148.3156190658228
 51838 ,2001 OC61          ,51838 (2001 OC61),14.04,2460796.5,0.2699401498675607,3.995477990630591,1.109767305821257,44.0964329961108,288.7134447984267,342.6285368441891
 51865 ,2001 PR2           ,51865 (2001 PR2),13.28,2460796.5,0.08889685059080012,3.921583030345258,2.541386917915395,32.9335799096951,315.0461175384918,359.7108907683257
 51874 ,Alessiosquilloni   ,51874 Alessiosquilloni (2001 PZ2,13.22,2460796.5,0.2349799203961585,3.96974515668474,11.61333391305846,160.8410668452862,147.8296091308425,11.25940484478585
 51885 ,2001 QD14          ,51885 (2001 QD14),13.63,2460796.5,0.2326039596067991,3.997193637682384,1.624856088853184,166.82835187425,171.2330701714182,351.6991714185077
 51888 ,2001 QZ17          ,51888 (2001 QZ17),13.13,2460796.5,0.2287050998241166,3.970712365614823,1.777082117771589,319.0744936137473,16.11224440275924,359.9924575642328
 51930 ,2001 QW127         ,51930 (2001 QW127),13.14,2460796.5,0.2118655348027522,3.977126511011603,8.371979739312652,218.2153545985071,114.1945903148737,348.3388243450156
 51983 ,Honig              ,51983 Honig (2001 SZ8),13.32,2460796.5,0.1193649169969022,3.953897995014252,9.401514576217071,9.928235455061493,295.9992551049771,40.82015926619599
 52016 ,2002 NO18          ,52016 (2002 NO18),13.18,2460796.5,0.2538803210402555,3.987923789877466,5.644810120313664,194.5269397294592,220.0670412965707,231.2207818750381
 52068 ,2002 QX40          ,52068 (2002 QX40),12.95,2460796.5,0.2795558711898871,3.9508227309014,6.377373271227791,87.22684509561016,300.0142364990115,272.4166932517994
 52079 ,2002 RU61          ,52079 (2002 RU61),14.27,2460796.5,0.225167388531816,3.99364322846708,4.306684397834326,119.7001651759789,212.8112969690353,327.0428937041784
 52702 ,1998 FR71          ,52702 (1998 FR71),13.56,2460796.5,0.1297041818977757,3.937042520498056,2.422808222719249,49.06701516351902,163.3052957259772,153.7281194145042
 54514 ,2000 PA12          ,54514 (2000 PA12),12.93,2460796.5,0.2352419239869415,3.993480114011015,20.84771896023287,125.0307115286337,323.324005553109,322.79968004292
 54599 ,2000 QN244         ,54599 (2000 QN244),13.77,2460796.5,0.0571799761402104,3.92851650040208,0.346842185902813,9.095395522835437,153.8998571321872,246.4087203157078
 54628 ,2000 SB81          ,54628 (2000 SB81),13.12,2460796.5,0.1377470747988266,3.976660519696088,6.128341126428815,59.10004801396936,102.0984055007012,265.2420263108161
 54630 ,2000 SM112         ,54630 (2000 SM112),13.05,2460796.5,0.1386513782306373,3.98854445103535,9.004235427841314,201.6774016905059,250.701392137199,339.6223393133115
 54631 ,2000 SJ115         ,54631 (2000 SJ115),12.84,2460796.5,0.05349499545732909,3.985766588395929,6.091897646400922,28.75741766164133,123.287407482278,273.0217128372402
 54644 ,2000 SN284         ,54644 (2000 SN284),13.22,2460796.5,0.0475684015650507,3.981949514088502,6.522979452896766,306.5382781597597,228.7357968788553,225.8230386243844
 54657 ,2000 SA366         ,54657 (2000 SA366),13.17,2460796.5,0.118158397850509,3.956373432412498,4.908368314354563,31.94749925770467,232.0738664623171,112.7893227510322
 55196 ,Marchini           ,55196 Marchini (2001 RM16),13.67,2460796.5,0.1540266322754528,3.987822913491095,5.560300210137002,31.67103447638647,241.9254433228718,57.18079065460708
 55347 ,2001 SH142         ,55347 (2001 SH142),14.0,2460796.5,0.05795563201930556,3.961581530199884,8.14572911827292,204.6622766788828,93.40711632246386,50.27763456051473
 55439 ,2001 TZ84          ,55439 (2001 TZ84),14.08,2460796.5,0.1248730631118527,3.959285189244343,2.067822032894776,224.4280601207271,283.624637703468,241.8660890487151
 55498 ,2001 UT83          ,55498 (2001 UT83),13.76,2460796.5,0.2215415677907792,3.968492196849925,1.573163854296452,69.49676833560424,18.8026922589088,330.7196180464695
 55505 ,2001 UK113         ,55505 (2001 UK113),13.6,2460796.5,0.1297157356671902,3.943086019613626,4.096810873301427,93.78964694863919,87.88561288444147,201.1620953079314
 56982 ,2000 SE189         ,56982 (2000 SE189),13.37,2460796.5,0.2215819577574992,3.958383487058773,8.398869723879757,334.7972490369875,99.48170000706376,13.93382511195861
 56985 ,2000 SR202         ,56985 (2000 SR202),14.22,2460796.5,0.1858701052112954,3.986905845646269,3.473490266588883,151.5389179531026,308.8882746502658,322.6914779641876
 56996 ,2000 SP307         ,56996 (2000 SP307),13.25,2460796.5,0.1720486541532147,3.987999906106038,7.288116242540049,305.3926295933233,153.3252367643035,345.1490645632685
