laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.005409504978757002,0.021291968856534553,-0.0002153942788675715,0.021970169311648018,1.8195954732839472,-1.956387116748346e-05,-2.2331247943627632e-06,1.7768141724037796e-21,-5.29396855324056e-07,1.295020872418318e-06,-2.0475124929347024e-07,5.934617663775789e-06,-2.498509432629098e-07,5.1048807677358505,5.483903783631533,1.8783120719716004,3.5423950563404367
-0.005548384895039492,0.021213971596065254,-0.0002080449369264336,0.021929301113015668,1.8266099829716058,-1.961788263079066e-05,-2.2729662264153856e-06,-2.0279422804746114e-21,-5.301358624610539e-07,1.2506520127357626e-06,-1.991429875055402e-07,5.73212024957842e-06,-2.409801494253947e-07,5.081421165654141,5.477442525201232,1.8784602055570099,3.537451268151287
-0.005707742638029672,0.021196891601194322,-0.00021294795784775186,0.021953677695399177,1.8338300847307216,-1.956698374991925e-05,-2.227653054128307e-06,-4.611837017252122e-21,-5.130041018188579e-07,1.2764922787093146e-06,-2.0495911242862957e-07,5.867655817299926e-06,-2.4697277351378403e-07,5.057691186217971,5.472078069870655,1.8785576551195469,3.532718063122754
-0.005896277945309366,0.02115982675323952,-0.00022198438922471097,0.021967748753529345,1.8425567812423733,-1.9607620855967854e-05,-2.2623789780732314e-06,-5.961457981663425e-22,-5.325915773856018e-07,1.3293254373031183e-06,-2.1178833646934402e-07,6.116541445476799e-06,-2.5730533977979674e-07,5.02864987688289,5.477222710293311,1.8784598102602064,3.536568128516571
-0.006053626405651222,0.02109055079067304,-0.00021665536534191235,0.021943906041090106,1.8503122235263345,-1.9843505204354987e-05,-2.2384082174663044e-06,-2.0823267793310177e-21,-5.25165518899205e-07,1.2969797955490104e-06,-2.068624148357885e-07,5.969144665386388e-06,-2.5170274916867113e-07,5.002815004798904,5.470545154028386,1.8787817197931704,3.5374467495397734
-0.006198570016754328,0.021001189029302595,-0.00020784119844753779,0.021898604103903634,1.8578006875273148,-2.0016586975684298e-05,-2.2223158952128035e-06,-7.992743274079405e-22,-5.138408032114473e-07,1.2468953350813569e-06,-1.9933074875587062e-07,5.7267838008184325e-06,-2.4147741666198665e-07,4.977277389702813,5.466644240449271,1.8786698515952587,3.5324037905478196
-0.006349392352266961,0.020991283055893005,-0.00021068907233792565,0.021932302005458554,1.8645245711845522,-2.003256700494599e-05,-2.2458623650184485e-06,4.951497225887064e-22,-5.309357173396965e-07,1.259064242626372e-06,-2.0054290695666813e-07,5.803984008906013e-06,-2.447779893716876e-07,4.954156755466408,5.467458905443778,1.8785868813133806,3.537708786508463
-0.00652997167077108,0.020980828833377436,-0.0002180496078426589,0.021975291549402372,1.8725284730914815,-2.016107562048589e-05,-2.216248862606703e-06,9.922024944108385e-22,-5.200712437462097e-07,1.3014048076607542e-06,-2.0794476067391683e-07,6.006703196492859e-06,-2.5387274139404595e-07,4.926936637706729,5.463631899592405,1.8787200195968663,3.5380358720505023
-0.006705928966034362,0.02094317127929999,-0.00021587779531095656,0.02199235954641782,1.880677457677187,-2.0249771686765814e-05,-2.224600126830486e-06,9.060018067459248e-22,-5.145643580171876e-07,1.2871547430416768e-06,-2.0678603336911718e-07,5.947049942579561e-06,-2.5077534510829303e-07,4.898425928721905,5.4572367940317985,1.8785007883762508,3.532204257838407
-0.006875799339572642,0.020871155198452077,-0.0002079088171707238,0.02197633911330112,1.8890390562035468,-2.0201883693274845e-05,-2.2309770580274662e-06,1.3040711801369195e-21,-5.295787768069773e-07,1.2423146477334662e-06,-1.973687042367767e-07,5.726947339830276e-06,-2.4177639023840295e-07,4.870455791060962,5.459924994764267,1.8784112667288444,3.5386362953441193
